product_id,product_name,category,sub_category,base_price,price,competitor_price,demand,rating,reviews,stock,season,discount,day_of_week
PROD_1110,Apple AirPods Pro 2,Earphones,Premium,15388,15927,13633,354,4.1,685,230,Normal,0.3,Tuesday
PROD_1111,boAt Bassheads 100,Earphones,Budget,1787,1885,1640,333,3.5,1832,599,Festive,6.4,Tuesday
PROD_1121,Sony WH-CH520,Earphones,Mid,8381,8980,8234,272,3.6,1296,377,Normal,1.9,Monday
PROD_1126,Realme Buds 2,Earphones,Budget,2347,2615,2250,247,2.7,1691,284,Festive,16,Thursday
PROD_1129,Sony WH-CH520,Earphones,Mid,8381,8972,8580,205,3.3,1148,297,Normal,7.4,Saturday
PROD_1130,Realme Buds 2,Earphones,Budget,2347,2617,2430,297,3.3,2432,344,Festive,11.6,Saturday
PROD_1139,Apple AirPods Pro 2,Earphones,Premium,15388,16579,15312,384,4.2,494,428,Normal,4.8,Friday
PROD_1144,Apple AirPods Pro 2,Earphones,Premium,15388,16509,16663,404,4.4,1000,549,Normal,1.5,Tuesday
PROD_1145,boAt Bassheads 100,Earphones,Budget,1787,1929,1919,284,3.3,1858,233,Normal,7.4,Saturday
PROD_1152,Sony WH-CH520,Earphones,Mid,8381,9038,7911,314,3.3,1067,102,Festive,13,Sunday
PROD_1161,Apple AirPods Pro 2,Earphones,Premium,15388,16585,15076,401,3.8,421,445,Normal,8,Tuesday
PROD_1168,JBL Tune 770NC,Earphones,Mid,9817,10844,10773,300,4.2,1058,557,Festive,9.3,Tuesday
PROD_1169,Apple AirPods Pro 2,Earphones,Premium,15388,17155,16352,453,4.3,482,582,Festive,7.2,Sunday
PROD_1175,Apple AirPods Pro 2,Earphones,Premium,15388,17234,17158,461,4.4,707,354,Festive,10.5,Friday
PROD_1177,boAt Bassheads 100,Earphones,Budget,1787,1991,1988,320,3,1693,395,Festive,8.1,Saturday
PROD_1179,boAt Bassheads 100,Earphones,Budget,1787,1926,1985,347,4,2329,364,Normal,7.1,Sunday
PROD_1181,boAt Bassheads 100,Earphones,Budget,1787,1919,1929,321,3.9,2643,398,Normal,0,Tuesday
PROD_1182,JBL Tune 770NC,Earphones,Mid,9817,10371,9581,140,3.3,400,481,Normal,5.3,Monday
PROD_1183,Sony WH-CH520,Earphones,Mid,8381,9262,8086,283,4,469,522,Festive,9.7,Monday
PROD_1190,Apple AirPods Pro 2,Earphones,Premium,15388,15666,14236,345,3.9,50,555,Normal,2.7,Sunday
PROD_1193,boAt Bassheads 100,Earphones,Budget,1787,1910,1870,288,3.8,2060,450,Normal,4.9,Monday
PROD_1194,Sony WH-CH520,Earphones,Mid,8381,8896,8144,270,3.4,1099,574,Normal,0,Monday
PROD_1198,Apple AirPods Pro 2,Earphones,Premium,15388,15833,13969,355,4.1,50,353,Normal,1.7,Tuesday
PROD_1199,Apple AirPods Pro 2,Earphones,Premium,15388,17234,16745,478,4.8,394,501,Festive,8,Wednesday
PROD_1201,boAt Bassheads 100,Earphones,Budget,1787,1941,1768,294,3.7,1579,111,Normal,5.7,Friday
PROD_1202,Sony WH-CH520,Earphones,Mid,8381,9335,8805,362,3.9,1694,465,Festive,16.3,Tuesday
PROD_1217,Sony WH-CH520,Earphones,Mid,8381,9327,8324,329,3.7,1201,434,Festive,7.4,Wednesday
PROD_1232,Realme Buds 2,Earphones,Budget,2347,2622,2365,268,3.1,2112,253,Festive,11.4,Monday
PROD_1236,boAt Bassheads 100,Earphones,Budget,1787,1909,1669,379,3.2,2073,397,Festive,7,Tuesday
PROD_1243,JBL Tune 770NC,Earphones,Mid,9817,10418,9485,259,4.2,1405,563,Normal,0,Wednesday
PROD_1250,Realme Buds 2,Earphones,Budget,2347,2503,2505,238,3.3,2515,421,Normal,5.1,Wednesday
PROD_1262,Sony WH-CH520,Earphones,Mid,8381,8985,8807,304,4,1524,414,Normal,0,Tuesday
PROD_1263,Apple AirPods Pro 2,Earphones,Premium,15388,17234,16075,483,4.2,841,487,Festive,8.6,Wednesday
PROD_1275,Sony WH-CH520,Earphones,Mid,8381,8978,8178,321,4.4,1358,456,Normal,1.4,Monday
PROD_1277,Realme Buds 2,Earphones,Budget,2347,2628,2521,295,3.1,1896,237,Festive,4.1,Monday
PROD_1294,boAt Bassheads 100,Earphones,Budget,1787,1808,1590,229,3,1689,507,Normal,7.2,Friday
PROD_1297,Realme Buds 2,Earphones,Budget,2347,2385,2076,186,2.9,1876,347,Normal,5.3,Wednesday
PROD_1300,Realme Buds 2,Earphones,Budget,2347,2499,2616,179,2.8,2049,371,Normal,0,Monday
PROD_1301,Sony WH-CH520,Earphones,Mid,8381,8941,7397,270,3.2,1105,267,Festive,8.7,Tuesday
PROD_1302,JBL Tune 770NC,Earphones,Mid,9817,10994,10769,266,4,926,200,Festive,16.6,Wednesday
PROD_1306,Realme Buds 2,Earphones,Budget,2347,2492,2141,320,3.9,2639,444,Festive,11.3,Thursday
PROD_1308,JBL Tune 770NC,Earphones,Mid,9817,10396,9831,203,4.1,1267,524,Normal,3.9,Wednesday
PROD_1320,Apple AirPods Pro 2,Earphones,Premium,15388,16670,16959,371,4.3,50,289,Normal,7,Monday
PROD_1321,JBL Tune 770NC,Earphones,Mid,9817,9951,9176,189,4,1218,410,Normal,2.6,Friday
PROD_1327,Apple AirPods Pro 2,Earphones,Premium,15388,17226,16790,409,4.3,112,424,Festive,13.6,Monday
PROD_1331,JBL Tune 770NC,Earphones,Mid,9817,10446,10817,188,3.7,940,400,Normal,4,Tuesday
PROD_1340,boAt Bassheads 100,Earphones,Budget,1787,1912,1851,309,3.4,2319,459,Normal,0.3,Wednesday
PROD_1345,Realme Buds 2,Earphones,Budget,2347,2615,2236,301,3.3,2308,363,Festive,10.5,Monday
PROD_1351,Realme Buds 2,Earphones,Budget,2347,2526,2495,207,3,1969,177,Normal,7.5,Saturday
PROD_1357,Realme Buds 2,Earphones,Budget,2347,2493,2605,226,3.5,2189,492,Normal,6.5,Monday
PROD_1358,Sony WH-CH520,Earphones,Mid,8381,8967,8796,266,3.4,1309,400,Normal,1.1,Tuesday
PROD_1365,Apple AirPods Pro 2,Earphones,Premium,15388,16556,16825,353,3.8,268,411,Normal,3.7,Sunday
PROD_1372,JBL Tune 770NC,Earphones,Mid,9817,10484,10272,249,3.6,1149,414,Normal,6.6,Monday
PROD_1373,Apple AirPods Pro 2,Earphones,Premium,15388,16504,16618,397,4.5,856,545,Normal,0.8,Sunday
PROD_1375,Realme Buds 2,Earphones,Budget,2347,2618,2470,289,2.9,1588,320,Festive,10.9,Wednesday
PROD_1383,boAt Bassheads 100,Earphones,Budget,1787,1913,1919,276,3,1898,403,Normal,0.1,Sunday
PROD_1387,boAt Bassheads 100,Earphones,Budget,1787,1923,1829,340,3.6,2905,387,Normal,8.4,Monday
PROD_1390,Sony WH-CH520,Earphones,Mid,8381,8966,7985,257,3.9,801,389,Normal,3,Sunday
PROD_1391,Apple AirPods Pro 2,Earphones,Premium,15388,16532,16464,416,4.8,628,537,Normal,0.9,Sunday
PROD_1393,JBL Tune 770NC,Earphones,Mid,9817,10435,9215,299,3.9,947,388,Festive,12.7,Friday
PROD_1397,Realme Buds 2,Earphones,Budget,2347,2496,2472,201,3.3,2193,425,Normal,3.2,Friday
PROD_1410,boAt Bassheads 100,Earphones,Budget,1787,1936,1796,339,3.8,1992,232,Normal,0.1,Tuesday
PROD_1411,Realme Buds 2,Earphones,Budget,2347,2602,2510,318,3.2,1909,496,Festive,8.6,Monday
PROD_1414,JBL Tune 770NC,Earphones,Mid,9817,10424,10438,239,4.1,949,520,Normal,0,Saturday
PROD_1415,Realme Buds 2,Earphones,Budget,2347,2385,2067,197,3.3,1774,367,Normal,3.3,Wednesday
PROD_1428,Sony WH-CH520,Earphones,Mid,8381,8976,8117,271,3.6,1016,385,Normal,0.3,Thursday
PROD_1432,Apple AirPods Pro 2,Earphones,Premium,15388,17234,16049,474,4.3,50,347,Festive,9.3,Monday
PROD_1434,Sony WH-CH520,Earphones,Mid,8381,8931,8344,250,3.4,1125,461,Normal,3,Friday
PROD_1439,Realme Buds 2,Earphones,Budget,2347,2603,2324,283,3,1699,438,Festive,9,Thursday
PROD_1441,boAt Bassheads 100,Earphones,Budget,1787,2001,1725,323,3,1767,216,Festive,11.7,Friday
PROD_1455,Sony WH-CH520,Earphones,Mid,8381,9347,8229,367,4.3,774,444,Festive,11.8,Friday
PROD_1465,Apple AirPods Pro 2,Earphones,Premium,15388,16418,15425,356,4.1,513,595,Normal,4.9,Thursday
PROD_1472,boAt Bassheads 100,Earphones,Budget,1787,2001,1790,336,2.9,1498,198,Festive,6.9,Wednesday
PROD_1473,Apple AirPods Pro 2,Earphones,Premium,15388,16575,14341,492,5,106,395,Festive,9.4,Sunday
PROD_1477,boAt Bassheads 100,Earphones,Budget,1787,1917,1863,342,3.6,2941,453,Normal,3.6,Monday
PROD_1481,JBL Tune 770NC,Earphones,Mid,9817,10572,10522,205,3.7,1356,168,Normal,7.9,Friday
PROD_1489,Apple AirPods Pro 2,Earphones,Premium,15388,16624,15256,409,4.8,682,406,Normal,12.6,Thursday
PROD_1496,JBL Tune 770NC,Earphones,Mid,9817,10795,9954,228,3.3,717,548,Festive,6.1,Sunday
PROD_1499,Realme Buds 2,Earphones,Budget,2347,2373,2200,240,3.7,2335,533,Normal,0,Tuesday
PROD_1501,Sony WH-CH520,Earphones,Mid,8381,9318,9312,276,3.4,620,377,Festive,15.1,Friday
PROD_1521,boAt Bassheads 100,Earphones,Budget,1787,1976,1922,343,2.8,1993,596,Festive,12.7,Thursday
PROD_1524,Apple AirPods Pro 2,Earphones,Premium,15388,16624,16109,387,4.8,250,374,Normal,1,Friday
PROD_1528,boAt Bassheads 100,Earphones,Budget,1787,1935,1844,291,3.7,2163,177,Normal,3.1,Tuesday
PROD_1535,Apple AirPods Pro 2,Earphones,Premium,15388,15953,14216,432,4.6,1380,313,Normal,5.2,Saturday
PROD_1541,Realme Buds 2,Earphones,Budget,2347,2502,2496,182,3.3,2286,344,Normal,3.7,Wednesday
PROD_1557,Apple AirPods Pro 2,Earphones,Premium,15388,16370,14370,435,3.9,243,576,Festive,17,Sunday
PROD_1568,boAt Bassheads 100,Earphones,Budget,1787,1822,1649,273,3.3,2270,409,Normal,1.5,Thursday
PROD_1577,JBL Tune 770NC,Earphones,Mid,9817,10005,9154,195,3.8,818,308,Normal,3.2,Tuesday
PROD_1592,Realme Buds 2,Earphones,Budget,2347,2348,2139,219,3.1,1637,714,Normal,5.5,Saturday
PROD_1610,Realme Buds 2,Earphones,Budget,2347,2515,2125,289,3.4,2052,194,Festive,11.7,Friday
PROD_1615,JBL Tune 770NC,Earphones,Mid,9817,10792,9327,271,3.8,1202,619,Festive,13.7,Friday
PROD_1617,Apple AirPods Pro 2,Earphones,Premium,15388,16587,16794,339,3.4,632,350,Normal,3,Wednesday
PROD_1619,Sony WH-CH520,Earphones,Mid,8381,8392,7411,243,3.6,1054,738,Normal,0.2,Wednesday
PROD_1621,Apple AirPods Pro 2,Earphones,Premium,15388,16617,14266,485,4.3,804,330,Festive,13.5,Tuesday
PROD_1627,Sony WH-CH520,Earphones,Mid,8381,8847,7711,270,3.5,883,492,Festive,12.7,Wednesday
PROD_1636,Sony WH-CH520,Earphones,Mid,8381,9197,8472,309,3.7,1013,714,Festive,11.8,Sunday
PROD_1645,Sony WH-CH520,Earphones,Mid,8381,8982,8881,289,3.9,1685,398,Normal,1.5,Monday
PROD_1649,Realme Buds 2,Earphones,Budget,2347,2509,2267,251,3.8,2414,391,Normal,3.2,Friday
PROD_1658,Sony WH-CH520,Earphones,Mid,8381,8599,7708,301,4.1,1513,331,Normal,2.8,Tuesday
PROD_1659,Sony WH-CH520,Earphones,Mid,8381,9061,7881,391,4.7,2110,162,Festive,7,Monday
PROD_1660,boAt Bassheads 100,Earphones,Budget,1787,1910,1988,307,3.7,2765,478,Normal,8.9,Tuesday
PROD_1664,Sony WH-CH520,Earphones,Mid,8381,9350,9132,379,3.9,1939,456,Festive,9.7,Thursday
PROD_1666,Realme Buds 2,Earphones,Budget,2347,2599,2329,278,3.3,2688,463,Festive,8,Friday
PROD_1675,Apple AirPods Pro 2,Earphones,Premium,15388,15838,13725,365,4.4,59,362,Normal,0,Saturday
PROD_1676,JBL Tune 770NC,Earphones,Mid,9817,10462,9355,258,4.2,2018,471,Normal,0.3,Tuesday
PROD_1679,Apple AirPods Pro 2,Earphones,Premium,15388,17234,16510,505,4.2,801,409,Festive,5.9,Sunday
PROD_1684,Apple AirPods Pro 2,Earphones,Premium,15388,15740,14237,387,4.2,164,523,Normal,1,Thursday
PROD_1685,Sony WH-CH520,Earphones,Mid,8381,8544,7890,210,3.6,1261,326,Normal,6.5,Monday
PROD_1692,Sony WH-CH520,Earphones,Mid,8381,8994,8718,277,3.8,1159,351,Normal,2.3,Monday
PROD_1697,Realme Buds 2,Earphones,Budget,2347,2628,2357,217,2.7,1430,0,Festive,7.5,Monday
PROD_1704,Realme Buds 2,Earphones,Budget,2347,2491,2616,215,2.9,1981,490,Normal,4.6,Friday
PROD_1712,JBL Tune 770NC,Earphones,Mid,9817,9992,8949,211,3.8,1131,358,Normal,0,Friday
PROD_1715,Sony WH-CH520,Earphones,Mid,8381,9347,8952,353,3.8,1468,422,Festive,5.6,Sunday
PROD_1716,Sony WH-CH520,Earphones,Mid,8381,8469,7456,225,3.6,701,526,Normal,11.2,Tuesday
PROD_1719,JBL Tune 770NC,Earphones,Mid,9817,10558,9516,186,3.4,1763,168,Normal,1.1,Monday
PROD_1745,Apple AirPods Pro 2,Earphones,Premium,15388,16887,15422,413,4.3,1129,71,Normal,3.7,Sunday
PROD_1753,boAt Bassheads 100,Earphones,Budget,1787,1938,1954,309,3.5,2591,171,Normal,6.3,Wednesday
PROD_1755,Realme Buds 2,Earphones,Budget,2347,2517,2498,203,3.4,2118,253,Normal,1,Tuesday
PROD_1760,JBL Tune 770NC,Earphones,Mid,9817,10995,10457,287,3.8,1345,102,Festive,15.7,Wednesday
PROD_1769,Apple AirPods Pro 2,Earphones,Premium,15388,16487,16154,397,4.1,867,566,Normal,2.6,Thursday
PROD_1771,boAt Bassheads 100,Earphones,Budget,1787,2001,1715,330,3.1,1803,81,Festive,11.4,Sunday
PROD_1784,JBL Tune 770NC,Earphones,Mid,9817,10435,10025,133,3,900,340,Normal,6.1,Wednesday
PROD_1793,Sony WH-CH520,Earphones,Mid,8381,9356,8841,373,4.4,895,431,Festive,10.7,Sunday
PROD_1795,JBL Tune 770NC,Earphones,Mid,9817,10510,10789,233,4.8,898,337,Normal,4.5,Saturday
PROD_1796,JBL Tune 770NC,Earphones,Mid,9817,10995,10865,324,4.1,1774,252,Festive,15.8,Tuesday
PROD_1800,JBL Tune 770NC,Earphones,Mid,9817,10995,10836,301,4,1321,241,Festive,8.8,Saturday
PROD_0008,Acer Aspire 3,Laptop,Budget,45131,47943,40545,383,4,1705,528,Festive,9.6,Thursday
PROD_0015,MacBook Pro 14,Laptop,Premium,199587,200000,190965,314,4.2,813,274,Festive,10.1,Saturday
PROD_0017,MacBook Pro 14,Laptop,Premium,199587,200000,191624,221,4.4,1235,369,Normal,3.9,Monday
PROD_0019,Dell Inspiron 15,Laptop,Mid,78680,84258,86874,332,4.4,644,480,Normal,6.8,Monday
PROD_0022,MacBook Pro 14,Laptop,Premium,199587,200000,197862,335,4.6,465,213,Festive,14.8,Monday
PROD_0023,Dell Inspiron 15,Laptop,Mid,78680,86959,76657,385,3.5,1516,673,Festive,14.5,Wednesday
PROD_0025,Dell Inspiron 15,Laptop,Mid,78680,87859,86437,329,3.3,813,360,Festive,11.4,Saturday
PROD_0028,Dell Inspiron 15,Laptop,Mid,78680,86020,79362,360,4.2,1279,74,Normal,4.4,Wednesday
PROD_0033,Lenovo IdeaPad 5,Laptop,Mid,61502,68854,66811,494,4.2,670,550,Festive,10.2,Wednesday
PROD_0044,Acer Aspire 3,Laptop,Budget,45131,50546,46948,372,2.9,1920,340,Festive,12.8,Sunday
PROD_0045,MacBook Pro 14,Laptop,Premium,199587,200000,196923,165,3.9,399,553,Normal,7.8,Thursday
PROD_0048,Acer Aspire 3,Laptop,Budget,45131,48638,44717,337,3.8,2415,351,Normal,0,Saturday
PROD_0069,MacBook Pro 14,Laptop,Premium,199587,200000,197156,209,4.6,372,392,Normal,3.9,Tuesday
PROD_0071,HP Pavilion 15,Laptop,Budget,31315,33562,30142,381,2.8,2306,536,Normal,3.8,Saturday
PROD_0074,MacBook Pro 14,Laptop,Premium,199587,200000,208541,270,3.7,313,475,Festive,8.6,Tuesday
PROD_0075,Dell Inspiron 15,Laptop,Mid,78680,85212,80679,329,3.8,1102,233,Normal,5.3,Saturday
PROD_0083,MacBook Pro 14,Laptop,Premium,199587,200000,198367,360,4.9,682,401,Festive,10.4,Saturday
PROD_0089,Dell Inspiron 15,Laptop,Mid,78680,85178,86698,338,4.4,1270,255,Normal,5.1,Saturday
PROD_0090,Lenovo IdeaPad 5,Laptop,Mid,61502,65762,62678,361,3.4,797,556,Normal,6.3,Sunday
PROD_0092,Acer Aspire 3,Laptop,Budget,45131,49020,46522,371,3.8,3370,233,Normal,7.5,Wednesday
PROD_0095,HP Pavilion 15,Laptop,Budget,31315,33852,30645,435,3.4,2769,432,Normal,0,Saturday
PROD_0096,Lenovo IdeaPad 5,Laptop,Mid,61502,68882,66452,436,3.7,608,454,Festive,6.6,Wednesday
PROD_0098,MacBook Pro 14,Laptop,Premium,199587,200000,183033,242,4.5,951,450,Normal,3.4,Tuesday
PROD_0102,Lenovo IdeaPad 5,Laptop,Mid,61502,68614,66312,480,3.7,1203,607,Festive,14.4,Tuesday
PROD_0106,MacBook Pro 14,Laptop,Premium,199587,200000,180347,169,3.8,453,420,Normal,5.6,Thursday
PROD_0108,Dell Inspiron 15,Laptop,Mid,78680,84759,75764,307,4,1315,315,Normal,1.1,Thursday
PROD_0111,Dell Inspiron 15,Laptop,Mid,78680,88121,75682,397,3.5,1488,332,Festive,17.1,Monday
PROD_0112,Dell Inspiron 15,Laptop,Mid,78680,88121,78772,382,3.5,1005,292,Festive,11.5,Monday
PROD_0117,Dell Inspiron 15,Laptop,Mid,78680,80287,73818,269,3.4,641,395,Normal,0,Thursday
PROD_0119,MacBook Pro 14,Laptop,Premium,199587,200000,205867,230,4.2,491,342,Normal,0,Wednesday
PROD_0121,Dell Inspiron 15,Laptop,Mid,78680,85230,85315,308,3.9,645,197,Normal,6.8,Wednesday
PROD_0122,MacBook Pro 14,Laptop,Premium,199587,200000,188209,232,4.4,803,253,Normal,1.3,Saturday
PROD_0123,Acer Aspire 3,Laptop,Budget,45131,50349,49896,329,3.2,1062,381,Festive,14.3,Wednesday
PROD_0130,Acer Aspire 3,Laptop,Budget,45131,48305,44361,308,3.5,2576,455,Normal,7.9,Wednesday
PROD_0134,Acer Aspire 3,Laptop,Budget,45131,50546,46163,328,3,1692,248,Festive,14.7,Saturday
PROD_0136,Dell Inspiron 15,Laptop,Mid,78680,84881,84497,329,3.8,1153,317,Normal,0,Sunday
PROD_0138,Acer Aspire 3,Laptop,Budget,45131,48434,45473,270,3.2,2107,341,Normal,1.9,Monday
PROD_0141,MacBook Pro 14,Laptop,Premium,199587,200000,202997,307,4.2,732,391,Festive,8.4,Saturday
PROD_0145,Lenovo IdeaPad 5,Laptop,Mid,61502,65880,67375,374,3.4,1303,537,Normal,7,Wednesday
PROD_0159,HP Pavilion 15,Laptop,Budget,31315,33730,33620,369,3,1803,411,Normal,6.8,Tuesday
PROD_0168,Lenovo IdeaPad 5,Laptop,Mid,61502,65781,55125,433,4.1,852,458,Festive,9.1,Sunday
PROD_0190,HP Pavilion 15,Laptop,Budget,31315,34243,31479,413,3.4,2171,149,Normal,6,Saturday
PROD_0191,HP Pavilion 15,Laptop,Budget,31315,33986,28167,484,3,2274,220,Festive,13,Sunday
PROD_0208,Dell Inspiron 15,Laptop,Mid,78680,83833,73666,426,3.8,1120,529,Festive,13.1,Thursday
PROD_0215,Lenovo IdeaPad 5,Laptop,Mid,61502,68597,59790,471,4,438,599,Festive,9.2,Sunday
PROD_0225,HP Pavilion 15,Laptop,Budget,31315,32205,28484,361,2.6,2023,373,Normal,0.9,Monday
PROD_0226,MacBook Pro 14,Laptop,Premium,199587,200000,205966,211,3.8,631,365,Normal,0.5,Tuesday
PROD_0235,HP Pavilion 15,Laptop,Budget,31315,35072,31664,438,3.5,1784,292,Festive,9.7,Monday
PROD_0238,HP Pavilion 15,Laptop,Budget,31315,35072,31245,481,3.6,2333,367,Festive,12.9,Thursday
PROD_0240,Acer Aspire 3,Laptop,Budget,45131,50365,49623,329,3.1,2069,374,Festive,11.4,Friday
PROD_0246,Acer Aspire 3,Laptop,Budget,45131,48205,43569,301,3.7,1782,489,Normal,0,Saturday
PROD_0258,HP Pavilion 15,Laptop,Budget,31315,33382,30318,335,2.9,1876,582,Normal,6,Sunday
PROD_0262,Acer Aspire 3,Laptop,Budget,45131,50546,47198,335,3.2,2000,208,Festive,14.1,Wednesday
PROD_0269,HP Pavilion 15,Laptop,Budget,31315,33587,31550,447,3.8,2918,619,Normal,6.5,Sunday
PROD_0273,Acer Aspire 3,Laptop,Budget,45131,48613,47001,323,3.4,2360,341,Normal,0,Thursday
PROD_0274,MacBook Pro 14,Laptop,Premium,199587,200000,203822,234,4.5,864,314,Normal,0,Monday
PROD_0278,Acer Aspire 3,Laptop,Budget,45131,50011,46157,288,3,1311,469,Festive,14.1,Sunday
PROD_0282,Dell Inspiron 15,Laptop,Mid,78680,85507,75883,327,3.7,1055,155,Normal,0,Tuesday
PROD_0292,Lenovo IdeaPad 5,Laptop,Mid,61502,68882,64094,426,3.9,503,274,Festive,15.3,Tuesday
PROD_0294,HP Pavilion 15,Laptop,Budget,31315,33557,28859,447,3.1,2007,438,Festive,8.5,Monday
PROD_0297,HP Pavilion 15,Laptop,Budget,31315,33979,30150,396,3.3,2490,292,Normal,2.3,Saturday
PROD_0298,Acer Aspire 3,Laptop,Budget,45131,48098,44210,316,3.4,1855,559,Normal,0,Saturday
PROD_0299,Dell Inspiron 15,Laptop,Mid,78680,83628,81528,296,3.5,476,586,Normal,2.9,Friday
PROD_0309,Lenovo IdeaPad 5,Laptop,Mid,61502,66233,68520,405,3.6,1446,469,Normal,1.4,Thursday
PROD_0310,Lenovo IdeaPad 5,Laptop,Mid,61502,63783,56160,412,3.9,1081,276,Normal,8.1,Sunday
PROD_0311,Dell Inspiron 15,Laptop,Mid,78680,81443,70290,357,3.7,1406,233,Normal,0.5,Tuesday
PROD_0314,Dell Inspiron 15,Laptop,Mid,78680,83731,77443,310,3.5,668,581,Normal,0.6,Saturday
PROD_0320,Lenovo IdeaPad 5,Laptop,Mid,61502,68882,62638,505,4.1,1638,438,Festive,14.4,Sunday
PROD_0337,Dell Inspiron 15,Laptop,Mid,78680,85363,83586,318,3.7,703,178,Normal,3.3,Tuesday
PROD_0341,Acer Aspire 3,Laptop,Budget,45131,46480,40059,352,3.9,3050,330,Normal,2.9,Saturday
PROD_0347,HP Pavilion 15,Laptop,Budget,31315,34079,32546,423,3.3,1882,269,Normal,7.7,Thursday
PROD_0351,HP Pavilion 15,Laptop,Budget,31315,35072,33941,471,3.8,2482,251,Festive,14.2,Saturday
PROD_0353,Acer Aspire 3,Laptop,Budget,45131,49008,49534,235,3.2,1371,34,Normal,2,Monday
PROD_0355,HP Pavilion 15,Laptop,Budget,31315,34992,32641,455,3,1739,534,Festive,13.3,Thursday
PROD_0365,MacBook Pro 14,Laptop,Premium,199587,200000,210159,293,4.1,417,409,Festive,15.7,Wednesday
PROD_0370,Acer Aspire 3,Laptop,Budget,45131,48524,45275,332,3.4,2526,394,Normal,2.3,Thursday
PROD_0378,MacBook Pro 14,Laptop,Premium,199587,200000,214281,174,4,187,532,Normal,7,Friday
PROD_0384,Lenovo IdeaPad 5,Laptop,Mid,61502,65787,57953,481,4.2,1594,528,Festive,13.7,Tuesday
PROD_0386,HP Pavilion 15,Laptop,Budget,31315,33756,34043,399,3.7,2374,439,Normal,4.7,Tuesday
PROD_0397,MacBook Pro 14,Laptop,Premium,199587,200000,212846,234,4.1,849,255,Normal,4,Wednesday
PROD_0400,Acer Aspire 3,Laptop,Budget,45131,50325,46470,354,3.3,2123,429,Festive,14.9,Sunday
PROD_0402,MacBook Pro 14,Laptop,Premium,199587,200000,188965,207,4.2,524,449,Normal,6.3,Sunday
PROD_0403,Lenovo IdeaPad 5,Laptop,Mid,61502,64103,56088,448,4.4,903,226,Normal,2.3,Monday
PROD_0404,MacBook Pro 14,Laptop,Premium,199587,200000,220418,178,4.5,329,238,Normal,3.4,Tuesday
PROD_0409,Acer Aspire 3,Laptop,Budget,45131,48808,49574,373,3.8,3099,330,Normal,3.1,Thursday
PROD_0418,MacBook Pro 14,Laptop,Premium,199587,200000,213723,173,4,502,528,Normal,1.2,Thursday
PROD_0424,Lenovo IdeaPad 5,Laptop,Mid,61502,62861,56504,480,4.2,1888,678,Normal,6.2,Friday
PROD_0425,Lenovo IdeaPad 5,Laptop,Mid,61502,66414,59100,473,4,1604,512,Normal,2.1,Wednesday
PROD_0440,HP Pavilion 15,Laptop,Budget,31315,33761,30161,409,3.4,2698,451,Normal,1.7,Thursday
PROD_0444,MacBook Pro 14,Laptop,Premium,199587,200000,222775,162,4.1,50,220,Normal,0,Thursday
PROD_0445,Lenovo IdeaPad 5,Laptop,Mid,61502,62793,55898,332,3.1,708,478,Normal,3,Tuesday
PROD_0446,Lenovo IdeaPad 5,Laptop,Mid,61502,66497,58971,399,4.1,1114,374,Normal,7.8,Saturday
PROD_0451,MacBook Pro 14,Laptop,Premium,199587,200000,177849,267,4.2,50,374,Festive,11.5,Friday
PROD_0459,MacBook Pro 14,Laptop,Premium,199587,200000,222758,175,4.2,50,423,Normal,3.7,Tuesday
PROD_0462,Acer Aspire 3,Laptop,Budget,45131,49996,46563,376,3.5,2133,608,Festive,15.7,Saturday
PROD_0465,Acer Aspire 3,Laptop,Budget,45131,49947,45668,359,3.1,2167,604,Festive,8.1,Monday
PROD_0471,Dell Inspiron 15,Laptop,Mid,78680,84403,83171,294,3.5,1396,386,Normal,0.4,Saturday
PROD_0489,HP Pavilion 15,Laptop,Budget,31315,32438,27985,423,3.3,2364,317,Normal,0.9,Sunday
PROD_0491,MacBook Pro 14,Laptop,Premium,199587,200000,221013,165,3.7,354,367,Normal,0,Wednesday
PROD_0494,Dell Inspiron 15,Laptop,Mid,78680,83619,85100,339,3.7,1207,653,Normal,0,Friday
PROD_0496,MacBook Pro 14,Laptop,Premium,199587,200000,208555,309,4.5,735,338,Festive,12.1,Monday
PROD_0515,Dell Inspiron 15,Laptop,Mid,78680,84632,82695,358,4.5,2072,424,Normal,0,Monday
PROD_0519,Acer Aspire 3,Laptop,Budget,45131,49745,50387,286,3.1,1925,584,Festive,10.6,Tuesday
PROD_0529,HP Pavilion 15,Laptop,Budget,31315,33544,30024,388,3.5,2091,558,Normal,3.1,Monday
PROD_0541,Dell Inspiron 15,Laptop,Mid,78680,88121,83522,433,4.1,1692,262,Festive,12.4,Sunday
PROD_0542,Dell Inspiron 15,Laptop,Mid,78680,85082,83224,391,4.1,1241,359,Normal,3.2,Saturday
PROD_0545,HP Pavilion 15,Laptop,Budget,31315,33701,32750,322,2.7,1268,359,Normal,1.1,Thursday
PROD_0555,Lenovo IdeaPad 5,Laptop,Mid,61502,63559,56117,446,4.5,1420,400,Normal,0.8,Saturday
PROD_0556,Dell Inspiron 15,Laptop,Mid,78680,88121,80950,446,3.8,1855,404,Festive,15.4,Friday
PROD_0568,Acer Aspire 3,Laptop,Budget,45131,47970,40340,365,3.9,1884,489,Festive,9.2,Tuesday
